Date,Close,High,Low,Open,Volume
3/17/2020,49.82199478,49.82199478,47.01384737,48.82555627,15053996
3/18/2020,49.91256714,53.98891121,49.8219831,50.5466658,13103946
3/19/2020,49.73139572,50.54666241,48.46319849,49.82197976,5781189
3/22/2020,48.64437866,49.550233,48.55379115,49.09730583,1873951
3/23/2020,47.28559113,48.91612804,47.01383555,48.46320092,2597149
3/24/2020,48.55380249,49.00672977,47.91970707,47.91970707,1959664
3/25/2020,47.91969681,50.09374519,47.55735368,49.00671927,1962313
3/26/2020,48.19145584,48.55379554,47.91970021,48.2820399,401979
3/29/2020,48.01027679,48.28203239,47.82910525,47.91969275,355500
3/30/2020,48.10086441,48.19145192,47.8291088,48.01028036,253616
3/31/2020,49.73139572,50.54666241,48.28202696,48.28202696,1986426
4/1/2020,49.27848434,49.82199564,49.18789682,49.82199564,450715
4/2/2020,49.36906052,49.91257173,48.91613336,49.45964457,665219
4/5/2020,49.73139572,50.09373532,49.18788114,50.09373532,734917
4/6/2020,51.09019089,51.27135901,49.45965016,49.45965016,1729792
4/7/2020,50.72784424,51.27135547,50.45608862,50.99959986,969433
4/8/2020,50.1843338,50.72784504,49.6408191,50.72784504,834147
4/9/2020,49.55022812,50.72783795,49.36905658,50.27491083,640700
4/12/2020,48.9161377,49.45964895,48.64438207,49.27848084,627982
4/13/2020,49.91256714,50.99959292,48.82554482,48.91612886,1506100
4/14/2020,50.09373856,50.36549414,49.64081144,50.00315451,599809
4/15/2020,49.73139572,49.91256379,49.4596367,49.82197976,660240
4/16/2020,49.36906052,49.73140363,48.82554931,49.73140363,681010
4/19/2020,49.64082718,49.7314147,48.82556018,49.36907151,619092
4/20/2020,50.00315857,50.18433012,49.18788831,49.45964391,866562
4/21/2020,48.9161377,49.3690649,48.55379455,49.18789332,1577206
4/22/2020,49.36906052,50.00315923,48.64437775,48.7349618,552066
4/23/2020,51.27135849,51.361946,49.73140875,49.82199281,1639972
4/26/2020,54.26068115,54.26068115,51.54311789,51.72428601,2918525
4/27/2020,53.53599548,55.61946344,53.26423985,54.35126585,3061152
4/28/2020,53.80774689,54.35125809,53.62657534,53.62657534,597700
4/29/2020,54.17009354,54.35126511,53.62658227,53.8983379,662668
4/30/2020,55.43828964,55.5288737,54.07950805,54.17009211,1580034
5/3/2020,51.1807785,53.44541472,50.54667967,53.44541472,2291049
5/4/2020,51.72428513,52.08662827,49.64082069,49.82199226,1028321
5/5/2020,56.88766479,56.88766479,52.44897959,52.44897959,1685997
5/6/2020,57.24999619,60.69224206,56.7064815,58.88053334,4299609
5/7/2020,56.61590576,57.9746875,56.52532169,57.9746875,854377
5/10/2020,57.0688324,57.6123437,56.52532109,57.34058805,662893
5/11/2020,56.70647812,56.79706562,54.17008676,54.44184236,941129
5/12/2020,57.0688324,57.70293123,56.3441495,56.43473357,609749
